ts_utc,ts_local,market_id,token_id,market_name,side,label,human_readable,best_bid,best_ask,bids_json,asks_json
2025-11-01T17:28:36.694110+00:00,2025-11-01T19:28:36.694347+02:00,0xc39f1b2902aae9e4a488039cd50bfb5b23af5cafd496e5db45f0ac3171308702,102744883274564288892177815127945639597531413225746170863905404149409508417439,lal-rso-bil-2025-11-01-btts,No,lal-rso-bil-2025-11-01-btts-No,Market lal-rso-bil-2025-11-01-btts (No),0.06,0.54,"[{""price"":""0.05"",""size"":""80""},{""price"":""0.06"",""size"":""798""}]","[{""price"":""0.59"",""size"":""1000""},{""price"":""0.54"",""size"":""45""}]"
2025-11-01T17:28:59.701580+00:00,2025-11-01T19:28:59.701715+02:00,0x51957460aeafdc44ff72f1069294e28df0a77b941de5c6cd32825befbdaba20e,30154217422453421414173885124555915172327895850872794321543747942556066498411,lal-rso-bil-2025-11-01-bil,Yes,lal-rso-bil-2025-11-01-bil-Yes,Market lal-rso-bil-2025-11-01-bil (Yes),0.32,0.33,"[{""price"":""0.01"",""size"":""281825""},{""price"":""0.11"",""size"":""42600""},{""price"":""0.21"",""size"":""31375""},{""price"":""0.27"",""size"":""31725""},{""price"":""0.28"",""size"":""31400""},{""price"":""0.29"",""size"":""38150""},{""price"":""0.3"",""size"":""71960.04""},{""price"":""0.31"",""size"":""24723.1""},{""price"":""0.32"",""size"":""1051.48""}]","[{""price"":""0.98"",""size"":""90.9""},{""price"":""0.59"",""size"":""25775""},{""price"":""0.49"",""size"":""24950""},{""price"":""0.39"",""size"":""27725""},{""price"":""0.38"",""size"":""3000""},{""price"":""0.37"",""size"":""27775""},{""price"":""0.36"",""size"":""27985.74""},{""price"":""0.35"",""size"":""38440.48""},{""price"":""0.34"",""size"":""37793.93""},{""price"":""0.33"",""size"":""678.75""}]"
2025-11-01T17:28:59.703890+00:00,2025-11-01T19:28:59.703917+02:00,0x51957460aeafdc44ff72f1069294e28df0a77b941de5c6cd32825befbdaba20e,38272647971077244726003679523552242951107859152917780491810411152061594201037,lal-rso-bil-2025-11-01-bil,No,lal-rso-bil-2025-11-01-bil-No,Market lal-rso-bil-2025-11-01-bil (No),0.67,0.68,"[{""price"":""0.02"",""size"":""90.9""},{""price"":""0.41"",""size"":""25775""},{""price"":""0.51"",""size"":""24950""},{""price"":""0.61"",""size"":""27725""},{""price"":""0.62"",""size"":""3000""},{""price"":""0.63"",""size"":""27775""},{""price"":""0.64"",""size"":""27985.74""},{""price"":""0.65"",""size"":""38440.48""},{""price"":""0.66"",""size"":""37793.93""},{""price"":""0.67"",""size"":""678.75""}]","[{""price"":""0.99"",""size"":""281825""},{""price"":""0.89"",""size"":""42600""},{""price"":""0.79"",""size"":""31375""},{""price"":""0.73"",""size"":""31725""},{""price"":""0.72"",""size"":""31400""},{""price"":""0.71"",""size"":""38150""},{""price"":""0.7"",""size"":""71960.04""},{""price"":""0.69"",""size"":""24723.1""},{""price"":""0.68"",""size"":""1051.48""}]"
2025-11-01T17:29:12.393235+00:00,2025-11-01T19:29:12.393373+02:00,0x51957460aeafdc44ff72f1069294e28df0a77b941de5c6cd32825befbdaba20e,30154217422453421414173885124555915172327895850872794321543747942556066498411,lal-rso-bil-2025-11-01-bil,Yes,lal-rso-bil-2025-11-01-bil-Yes,Market lal-rso-bil-2025-11-01-bil (Yes),0.32,0.33,"[{""price"":""0.27"",""size"":""3000""},{""price"":""0.28"",""size"":""3000""},{""price"":""0.29"",""size"":""10150""},{""price"":""0.3"",""size"":""18522.03""},{""price"":""0.31"",""size"":""24723.1""},{""price"":""0.32"",""size"":""1051.48""}]","[{""price"":""0.98"",""size"":""90.9""},{""price"":""0.39"",""size"":""3000""},{""price"":""0.38"",""size"":""3000""},{""price"":""0.37"",""size"":""3000""},{""price"":""0.36"",""size"":""3185.74""},{""price"":""0.35"",""size"":""13615.48""},{""price"":""0.34"",""size"":""11352.93""},{""price"":""0.33"",""size"":""667.75""}]"
2025-11-01T17:29:12.396050+00:00,2025-11-01T19:29:12.396077+02:00,0x51957460aeafdc44ff72f1069294e28df0a77b941de5c6cd32825befbdaba20e,38272647971077244726003679523552242951107859152917780491810411152061594201037,lal-rso-bil-2025-11-01-bil,No,lal-rso-bil-2025-11-01-bil-No,Market lal-rso-bil-2025-11-01-bil (No),0.67,0.68,"[{""price"":""0.02"",""size"":""90.9""},{""price"":""0.61"",""size"":""3000""},{""price"":""0.62"",""size"":""3000""},{""price"":""0.63"",""size"":""3000""},{""price"":""0.64"",""size"":""3185.74""},{""price"":""0.65"",""size"":""13615.48""},{""price"":""0.66"",""size"":""11352.93""},{""price"":""0.67"",""size"":""667.75""}]","[{""price"":""0.73"",""size"":""3000""},{""price"":""0.72"",""size"":""3000""},{""price"":""0.71"",""size"":""10150""},{""price"":""0.7"",""size"":""18522.03""},{""price"":""0.69"",""size"":""24723.1""},{""price"":""0.68"",""size"":""1051.48""}]"
2025-11-01T17:30:56.014040+00:00,2025-11-01T19:30:56.014063+02:00,0x51957460aeafdc44ff72f1069294e28df0a77b941de5c6cd32825befbdaba20e,30154217422453421414173885124555915172327895850872794321543747942556066498411,lal-rso-bil-2025-11-01-bil,Yes,lal-rso-bil-2025-11-01-bil-Yes,Market lal-rso-bil-2025-11-01-bil (Yes),0.31,0.34,"[{""price"":""0.01"",""size"":""1990""},{""price"":""0.25"",""size"":""3534""},{""price"":""0.26"",""size"":""4280""},{""price"":""0.27"",""size"":""3944""},{""price"":""0.28"",""size"":""14224""},{""price"":""0.29"",""size"":""3000""},{""price"":""0.3"",""size"":""5183""},{""price"":""0.31"",""size"":""576.42""}]","[{""price"":""0.99"",""size"":""3278""},{""price"":""0.37"",""size"":""5973""},{""price"":""0.36"",""size"":""5976""},{""price"":""0.35"",""size"":""5979""},{""price"":""0.34"",""size"":""591.63""}]"
2025-11-01T17:30:56.014898+00:00,2025-11-01T19:30:56.014931+02:00,0x51957460aeafdc44ff72f1069294e28df0a77b941de5c6cd32825befbdaba20e,38272647971077244726003679523552242951107859152917780491810411152061594201037,lal-rso-bil-2025-11-01-bil,No,lal-rso-bil-2025-11-01-bil-No,Market lal-rso-bil-2025-11-01-bil (No),0.66,0.69,"[{""price"":""0.01"",""size"":""3278""},{""price"":""0.63"",""size"":""5973""},{""price"":""0.64"",""size"":""5976""},{""price"":""0.65"",""size"":""5979""},{""price"":""0.66"",""size"":""591.63""}]","[{""price"":""0.99"",""size"":""1990""},{""price"":""0.75"",""size"":""3534""},{""price"":""0.74"",""size"":""4280""},{""price"":""0.73"",""size"":""3944""},{""price"":""0.72"",""size"":""14224""},{""price"":""0.71"",""size"":""3000""},{""price"":""0.7"",""size"":""5183""},{""price"":""0.69"",""size"":""576.42""}]"
2025-11-01T17:31:19.413741+00:00,2025-11-01T19:31:19.413789+02:00,0x599ba03cb7f428cdaeeb29d47762d05486d2e836977c77fa37b47c60439339cd,51478445440357624592489206656127918377632488459993105884633473044692824186818,lal-rso-bil-2025-11-01-rso,No,lal-rso-bil-2025-11-01-rso-No,Market lal-rso-bil-2025-11-01-rso (No),0.62,0.66,"[{""price"":""0.6"",""size"":""5967""},{""price"":""0.61"",""size"":""5967""},{""price"":""0.62"",""size"":""3134.99""}]","[{""price"":""0.72"",""size"":""3408""},{""price"":""0.71"",""size"":""3372""},{""price"":""0.7"",""size"":""3575.31""},{""price"":""0.69"",""size"":""3000""},{""price"":""0.68"",""size"":""3000""},{""price"":""0.67"",""size"":""4000""},{""price"":""0.66"",""size"":""102.25""}]"
2025-11-01T17:31:19.415519+00:00,2025-11-01T19:31:19.415541+02:00,0x599ba03cb7f428cdaeeb29d47762d05486d2e836977c77fa37b47c60439339cd,104790507274247514111242701252937112201666701881517396841496848090774117266518,lal-rso-bil-2025-11-01-rso,Yes,lal-rso-bil-2025-11-01-rso-Yes,Market lal-rso-bil-2025-11-01-rso (Yes),0.34,0.38,"[{""price"":""0.28"",""size"":""3408""},{""price"":""0.29"",""size"":""3372""},{""price"":""0.3"",""size"":""3575.31""},{""price"":""0.31"",""size"":""3000""},{""price"":""0.32"",""size"":""3000""},{""price"":""0.33"",""size"":""4000""},{""price"":""0.34"",""size"":""102.25""}]","[{""price"":""0.4"",""size"":""5967""},{""price"":""0.39"",""size"":""5967""},{""price"":""0.38"",""size"":""3134.99""}]"
2025-11-01T17:31:31.073787+00:00,2025-11-01T19:31:31.073911+02:00,0x599ba03cb7f428cdaeeb29d47762d05486d2e836977c77fa37b47c60439339cd,104790507274247514111242701252937112201666701881517396841496848090774117266518,lal-rso-bil-2025-11-01-rso,Yes,lal-rso-bil-2025-11-01-rso-Yes,Market lal-rso-bil-2025-11-01-rso (Yes),0.3,0.38,"[{""price"":""0.06"",""size"":""1000""},{""price"":""0.28"",""size"":""3408""},{""price"":""0.29"",""size"":""3372""},{""price"":""0.3"",""size"":""3427.62""}]","[{""price"":""0.83"",""size"":""1000""},{""price"":""0.4"",""size"":""2967""},{""price"":""0.39"",""size"":""2967""},{""price"":""0.38"",""size"":""2970""}]"
2025-11-01T17:31:31.076803+00:00,2025-11-01T19:31:31.076832+02:00,0x599ba03cb7f428cdaeeb29d47762d05486d2e836977c77fa37b47c60439339cd,51478445440357624592489206656127918377632488459993105884633473044692824186818,lal-rso-bil-2025-11-01-rso,No,lal-rso-bil-2025-11-01-rso-No,Market lal-rso-bil-2025-11-01-rso (No),0.62,0.7,"[{""price"":""0.17"",""size"":""1000""},{""price"":""0.6"",""size"":""2967""},{""price"":""0.61"",""size"":""2967""},{""price"":""0.62"",""size"":""2970""}]","[{""price"":""0.94"",""size"":""1000""},{""price"":""0.72"",""size"":""3408""},{""price"":""0.71"",""size"":""3372""},{""price"":""0.7"",""size"":""3427.62""}]"
2025-11-01T17:31:46.073891+00:00,2025-11-01T19:31:46.073938+02:00,0xf9db63bb6ee77c49bdf0357015b2f04b6f34d583bddf29a8eeed5200fab1f9a9,84589474706369093184878807008779284045159249598959386579623015695707898747814,lal-rso-bil-2025-11-01-draw,Yes,lal-rso-bil-2025-11-01-draw-Yes,Market lal-rso-bil-2025-11-01-draw (Yes),0.3,0.35,"[{""price"":""0.01"",""size"":""997""},{""price"":""0.26"",""size"":""3489""},{""price"":""0.27"",""size"":""5537""},{""price"":""0.28"",""size"":""5432.13""},{""price"":""0.29"",""size"":""2288""},{""price"":""0.3"",""size"":""497""}]","[{""price"":""0.38"",""size"":""2970""},{""price"":""0.37"",""size"":""4070""},{""price"":""0.36"",""size"":""4069""},{""price"":""0.35"",""size"":""330.85""}]"
2025-11-01T17:31:46.076256+00:00,2025-11-01T19:31:46.076273+02:00,0xf9db63bb6ee77c49bdf0357015b2f04b6f34d583bddf29a8eeed5200fab1f9a9,101116495589814092066733951343653060606472738338395277187135456746928937922005,lal-rso-bil-2025-11-01-draw,No,lal-rso-bil-2025-11-01-draw-No,Market lal-rso-bil-2025-11-01-draw (No),0.65,0.7,"[{""price"":""0.62"",""size"":""2970""},{""price"":""0.63"",""size"":""4070""},{""price"":""0.64"",""size"":""4069""},{""price"":""0.65"",""size"":""330.85""}]","[{""price"":""0.99"",""size"":""997""},{""price"":""0.74"",""size"":""3489""},{""price"":""0.73"",""size"":""5537""},{""price"":""0.72"",""size"":""5432.13""},{""price"":""0.71"",""size"":""2288""},{""price"":""0.7"",""size"":""497""}]"
2025-11-01T17:31:55.010458+00:00,2025-11-01T19:31:55.010586+02:00,0x599ba03cb7f428cdaeeb29d47762d05486d2e836977c77fa37b47c60439339cd,104790507274247514111242701252937112201666701881517396841496848090774117266518,lal-rso-bil-2025-11-01-rso,Yes,lal-rso-bil-2025-11-01-rso-Yes,Market lal-rso-bil-2025-11-01-rso (Yes),0.32,0.37,"[{""price"":""0.28"",""size"":""3408""},{""price"":""0.29"",""size"":""3372""},{""price"":""0.3"",""size"":""4572.3""},{""price"":""0.31"",""size"":""2281""},{""price"":""0.32"",""size"":""1000""}]","[{""price"":""0.99"",""size"":""2781""},{""price"":""0.39"",""size"":""3758""},{""price"":""0.38"",""size"":""3970""},{""price"":""0.37"",""size"":""3585.55""}]"
2025-11-01T17:31:55.013211+00:00,2025-11-01T19:31:55.013243+02:00,0x599ba03cb7f428cdaeeb29d47762d05486d2e836977c77fa37b47c60439339cd,51478445440357624592489206656127918377632488459993105884633473044692824186818,lal-rso-bil-2025-11-01-rso,No,lal-rso-bil-2025-11-01-rso-No,Market lal-rso-bil-2025-11-01-rso (No),0.63,0.68,"[{""price"":""0.01"",""size"":""2781""},{""price"":""0.61"",""size"":""3758""},{""price"":""0.62"",""size"":""3970""},{""price"":""0.63"",""size"":""3585.55""}]","[{""price"":""0.72"",""size"":""3408""},{""price"":""0.71"",""size"":""3372""},{""price"":""0.7"",""size"":""4572.3""},{""price"":""0.69"",""size"":""2281""},{""price"":""0.68"",""size"":""1000""}]"
2025-11-01T17:31:55.014040+00:00,2025-11-01T19:31:55.014052+02:00,0x51957460aeafdc44ff72f1069294e28df0a77b941de5c6cd32825befbdaba20e,30154217422453421414173885124555915172327895850872794321543747942556066498411,lal-rso-bil-2025-11-01-bil,Yes,lal-rso-bil-2025-11-01-bil-Yes,Market lal-rso-bil-2025-11-01-bil (Yes),0.3,0.35,"[{""price"":""0.26"",""size"":""3489""},{""price"":""0.27"",""size"":""4444""},{""price"":""0.28"",""size"":""14625""},{""price"":""0.29"",""size"":""1791""},{""price"":""0.3"",""size"":""497""}]","[{""price"":""0.99"",""size"":""1990""},{""price"":""0.38"",""size"":""2970""},{""price"":""0.37"",""size"":""3764""},{""price"":""0.36"",""size"":""3473""},{""price"":""0.35"",""size"":""1488.42""}]"
2025-11-01T17:31:55.014474+00:00,2025-11-01T19:31:55.014486+02:00,0x51957460aeafdc44ff72f1069294e28df0a77b941de5c6cd32825befbdaba20e,38272647971077244726003679523552242951107859152917780491810411152061594201037,lal-rso-bil-2025-11-01-bil,No,lal-rso-bil-2025-11-01-bil-No,Market lal-rso-bil-2025-11-01-bil (No),0.65,0.7,"[{""price"":""0.01"",""size"":""1990""},{""price"":""0.62"",""size"":""2970""},{""price"":""0.63"",""size"":""3764""},{""price"":""0.64"",""size"":""3473""},{""price"":""0.65"",""size"":""1488.42""}]","[{""price"":""0.74"",""size"":""3489""},{""price"":""0.73"",""size"":""4444""},{""price"":""0.72"",""size"":""14625""},{""price"":""0.71"",""size"":""1791""},{""price"":""0.7"",""size"":""497""}]"
2025-11-01T17:31:58.011082+00:00,2025-11-01T19:31:58.011192+02:00,0xf9db63bb6ee77c49bdf0357015b2f04b6f34d583bddf29a8eeed5200fab1f9a9,101116495589814092066733951343653060606472738338395277187135456746928937922005,lal-rso-bil-2025-11-01-draw,No,lal-rso-bil-2025-11-01-draw-No,Market lal-rso-bil-2025-11-01-draw (No),0.66,0.7,"[{""price"":""0.01"",""size"":""997""},{""price"":""0.62"",""size"":""2970""},{""price"":""0.63"",""size"":""3966""},{""price"":""0.64"",""size"":""4267""},{""price"":""0.65"",""size"":""1000""},{""price"":""0.66"",""size"":""497""}]","[{""price"":""0.74"",""size"":""3489""},{""price"":""0.73"",""size"":""4444""},{""price"":""0.72"",""size"":""4541.13""},{""price"":""0.71"",""size"":""1288""},{""price"":""0.7"",""size"":""811.42""}]"
2025-11-01T17:31:58.013709+00:00,2025-11-01T19:31:58.013751+02:00,0xf9db63bb6ee77c49bdf0357015b2f04b6f34d583bddf29a8eeed5200fab1f9a9,84589474706369093184878807008779284045159249598959386579623015695707898747814,lal-rso-bil-2025-11-01-draw,Yes,lal-rso-bil-2025-11-01-draw-Yes,Market lal-rso-bil-2025-11-01-draw (Yes),0.3,0.34,"[{""price"":""0.26"",""size"":""3489""},{""price"":""0.27"",""size"":""4444""},{""price"":""0.28"",""size"":""4541.13""},{""price"":""0.29"",""size"":""1288""},{""price"":""0.3"",""size"":""811.42""}]","[{""price"":""0.99"",""size"":""997""},{""price"":""0.38"",""size"":""2970""},{""price"":""0.37"",""size"":""3966""},{""price"":""0.36"",""size"":""4267""},{""price"":""0.35"",""size"":""1000""},{""price"":""0.34"",""size"":""497""}]"
2025-11-01T17:31:58.014656+00:00,2025-11-01T19:31:58.014666+02:00,0xf9db63bb6ee77c49bdf0357015b2f04b6f34d583bddf29a8eeed5200fab1f9a9,84589474706369093184878807008779284045159249598959386579623015695707898747814,lal-rso-bil-2025-11-01-draw,Yes,lal-rso-bil-2025-11-01-draw-Yes,Market lal-rso-bil-2025-11-01-draw (Yes),0.3,0.34,"[{""price"":""0.26"",""size"":""3489""},{""price"":""0.27"",""size"":""4444""},{""price"":""0.28"",""size"":""4541.13""},{""price"":""0.29"",""size"":""1288""},{""price"":""0.3"",""size"":""622.84""}]","[{""price"":""0.99"",""size"":""997""},{""price"":""0.38"",""size"":""2970""},{""price"":""0.37"",""size"":""3966""},{""price"":""0.36"",""size"":""4267""},{""price"":""0.35"",""size"":""1000""},{""price"":""0.34"",""size"":""497""}]"
2025-11-01T17:31:58.015023+00:00,2025-11-01T19:31:58.015030+02:00,0xf9db63bb6ee77c49bdf0357015b2f04b6f34d583bddf29a8eeed5200fab1f9a9,101116495589814092066733951343653060606472738338395277187135456746928937922005,lal-rso-bil-2025-11-01-draw,No,lal-rso-bil-2025-11-01-draw-No,Market lal-rso-bil-2025-11-01-draw (No),0.66,0.7,"[{""price"":""0.01"",""size"":""997""},{""price"":""0.62"",""size"":""2970""},{""price"":""0.63"",""size"":""3966""},{""price"":""0.64"",""size"":""4267""},{""price"":""0.65"",""size"":""1000""},{""price"":""0.66"",""size"":""497""}]","[{""price"":""0.74"",""size"":""3489""},{""price"":""0.73"",""size"":""4444""},{""price"":""0.72"",""size"":""4541.13""},{""price"":""0.71"",""size"":""1288""},{""price"":""0.7"",""size"":""622.84""}]"
2025-11-01T17:31:58.016980+00:00,2025-11-01T19:31:58.016987+02:00,0xf9db63bb6ee77c49bdf0357015b2f04b6f34d583bddf29a8eeed5200fab1f9a9,84589474706369093184878807008779284045159249598959386579623015695707898747814,lal-rso-bil-2025-11-01-draw,Yes,lal-rso-bil-2025-11-01-draw-Yes,Market lal-rso-bil-2025-11-01-draw (Yes),0.3,0.34,"[{""price"":""0.26"",""size"":""3489""},{""price"":""0.27"",""size"":""4444""},{""price"":""0.28"",""size"":""4541.13""},{""price"":""0.29"",""size"":""1288""},{""price"":""0.3"",""size"":""434.26""}]","[{""price"":""0.99"",""size"":""997""},{""price"":""0.38"",""size"":""2970""},{""price"":""0.37"",""size"":""3966""},{""price"":""0.36"",""size"":""4267""},{""price"":""0.35"",""size"":""1000""},{""price"":""0.34"",""size"":""497""}]"
2025-11-01T17:31:58.017354+00:00,2025-11-01T19:31:58.017361+02:00,0xf9db63bb6ee77c49bdf0357015b2f04b6f34d583bddf29a8eeed5200fab1f9a9,101116495589814092066733951343653060606472738338395277187135456746928937922005,lal-rso-bil-2025-11-01-draw,No,lal-rso-bil-2025-11-01-draw-No,Market lal-rso-bil-2025-11-01-draw (No),0.66,0.7,"[{""price"":""0.01"",""size"":""997""},{""price"":""0.62"",""size"":""2970""},{""price"":""0.63"",""size"":""3966""},{""price"":""0.64"",""size"":""4267""},{""price"":""0.65"",""size"":""1000""},{""price"":""0.66"",""size"":""497""}]","[{""price"":""0.74"",""size"":""3489""},{""price"":""0.73"",""size"":""4444""},{""price"":""0.72"",""size"":""4541.13""},{""price"":""0.71"",""size"":""1288""},{""price"":""0.7"",""size"":""434.26""}]"
2025-11-01T17:32:10.148303+00:00,2025-11-01T19:32:10.148414+02:00,0xf9db63bb6ee77c49bdf0357015b2f04b6f34d583bddf29a8eeed5200fab1f9a9,84589474706369093184878807008779284045159249598959386579623015695707898747814,lal-rso-bil-2025-11-01-draw,Yes,lal-rso-bil-2025-11-01-draw-Yes,Market lal-rso-bil-2025-11-01-draw (Yes),0.3,0.34,"[{""price"":""0.26"",""size"":""3489""},{""price"":""0.27"",""size"":""4444""},{""price"":""0.28"",""size"":""5041.13""},{""price"":""0.29"",""size"":""1288""},{""price"":""0.3"",""size"":""1000""}]","[{""price"":""0.99"",""size"":""997""},{""price"":""0.38"",""size"":""2970""},{""price"":""0.37"",""size"":""3966""},{""price"":""0.36"",""size"":""4267""},{""price"":""0.35"",""size"":""497""},{""price"":""0.34"",""size"":""966.73""}]"
2025-11-01T17:32:10.149830+00:00,2025-11-01T19:32:10.149839+02:00,0xf9db63bb6ee77c49bdf0357015b2f04b6f34d583bddf29a8eeed5200fab1f9a9,101116495589814092066733951343653060606472738338395277187135456746928937922005,lal-rso-bil-2025-11-01-draw,No,lal-rso-bil-2025-11-01-draw-No,Market lal-rso-bil-2025-11-01-draw (No),0.66,0.7,"[{""price"":""0.01"",""size"":""997""},{""price"":""0.62"",""size"":""2970""},{""price"":""0.63"",""size"":""3966""},{""price"":""0.64"",""size"":""4267""},{""price"":""0.65"",""size"":""497""},{""price"":""0.66"",""size"":""966.73""}]","[{""price"":""0.74"",""size"":""3489""},{""price"":""0.73"",""size"":""4444""},{""price"":""0.72"",""size"":""5041.13""},{""price"":""0.71"",""size"":""1288""},{""price"":""0.7"",""size"":""1000""}]"
2025-11-01T17:32:10.150106+00:00,2025-11-01T19:32:10.150113+02:00,0xf9db63bb6ee77c49bdf0357015b2f04b6f34d583bddf29a8eeed5200fab1f9a9,84589474706369093184878807008779284045159249598959386579623015695707898747814,lal-rso-bil-2025-11-01-draw,Yes,lal-rso-bil-2025-11-01-draw-Yes,Market lal-rso-bil-2025-11-01-draw (Yes),0.3,0.34,"[{""price"":""0.26"",""size"":""3489""},{""price"":""0.27"",""size"":""4444""},{""price"":""0.28"",""size"":""5041.13""},{""price"":""0.29"",""size"":""1288""},{""price"":""0.3"",""size"":""1000""}]","[{""price"":""0.99"",""size"":""997""},{""price"":""0.38"",""size"":""2970""},{""price"":""0.37"",""size"":""3966""},{""price"":""0.36"",""size"":""4267""},{""price"":""0.35"",""size"":""497""},{""price"":""0.34"",""size"":""933.52""}]"
2025-11-01T17:32:10.150328+00:00,2025-11-01T19:32:10.150336+02:00,0xf9db63bb6ee77c49bdf0357015b2f04b6f34d583bddf29a8eeed5200fab1f9a9,101116495589814092066733951343653060606472738338395277187135456746928937922005,lal-rso-bil-2025-11-01-draw,No,lal-rso-bil-2025-11-01-draw-No,Market lal-rso-bil-2025-11-01-draw (No),0.66,0.7,"[{""price"":""0.01"",""size"":""997""},{""price"":""0.62"",""size"":""2970""},{""price"":""0.63"",""size"":""3966""},{""price"":""0.64"",""size"":""4267""},{""price"":""0.65"",""size"":""497""},{""price"":""0.66"",""size"":""933.52""}]","[{""price"":""0.74"",""size"":""3489""},{""price"":""0.73"",""size"":""4444""},{""price"":""0.72"",""size"":""5041.13""},{""price"":""0.71"",""size"":""1288""},{""price"":""0.7"",""size"":""1000""}]"
2025-11-01T17:32:22.015924+00:00,2025-11-01T19:32:22.015972+02:00,0xf9db63bb6ee77c49bdf0357015b2f04b6f34d583bddf29a8eeed5200fab1f9a9,84589474706369093184878807008779284045159249598959386579623015695707898747814,lal-rso-bil-2025-11-01-draw,Yes,lal-rso-bil-2025-11-01-draw-Yes,Market lal-rso-bil-2025-11-01-draw (Yes),0.3,0.34,"[{""price"":""0.26"",""size"":""3489""},{""price"":""0.27"",""size"":""4444""},{""price"":""0.28"",""size"":""5041.13""},{""price"":""0.29"",""size"":""1288""},{""price"":""0.3"",""size"":""993.72""}]","[{""price"":""0.99"",""size"":""997""},{""price"":""0.38"",""size"":""2970""},{""price"":""0.37"",""size"":""3966""},{""price"":""0.36"",""size"":""4267""},{""price"":""0.35"",""size"":""1497""},{""price"":""0.34"",""size"":""497""}]"
2025-11-01T17:32:22.018237+00:00,2025-11-01T19:32:22.018262+02:00,0xf9db63bb6ee77c49bdf0357015b2f04b6f34d583bddf29a8eeed5200fab1f9a9,101116495589814092066733951343653060606472738338395277187135456746928937922005,lal-rso-bil-2025-11-01-draw,No,lal-rso-bil-2025-11-01-draw-No,Market lal-rso-bil-2025-11-01-draw (No),0.66,0.7,"[{""price"":""0.01"",""size"":""997""},{""price"":""0.62"",""size"":""2970""},{""price"":""0.63"",""size"":""3966""},{""price"":""0.64"",""size"":""4267""},{""price"":""0.65"",""size"":""1497""},{""price"":""0.66"",""size"":""497""}]","[{""price"":""0.74"",""size"":""3489""},{""price"":""0.73"",""size"":""4444""},{""price"":""0.72"",""size"":""5041.13""},{""price"":""0.71"",""size"":""1288""},{""price"":""0.7"",""size"":""993.72""}]"
2025-11-01T17:32:22.019390+00:00,2025-11-01T19:32:22.019418+02:00,0xf9db63bb6ee77c49bdf0357015b2f04b6f34d583bddf29a8eeed5200fab1f9a9,84589474706369093184878807008779284045159249598959386579623015695707898747814,lal-rso-bil-2025-11-01-draw,Yes,lal-rso-bil-2025-11-01-draw-Yes,Market lal-rso-bil-2025-11-01-draw (Yes),0.3,0.34,"[{""price"":""0.26"",""size"":""3489""},{""price"":""0.27"",""size"":""4444""},{""price"":""0.28"",""size"":""5041.13""},{""price"":""0.29"",""size"":""1288""},{""price"":""0.3"",""size"":""987.46""}]","[{""price"":""0.99"",""size"":""997""},{""price"":""0.38"",""size"":""2970""},{""price"":""0.37"",""size"":""3966""},{""price"":""0.36"",""size"":""4267""},{""price"":""0.35"",""size"":""1497""},{""price"":""0.34"",""size"":""497""}]"
2025-11-01T17:32:22.019855+00:00,2025-11-01T19:32:22.019872+02:00,0xf9db63bb6ee77c49bdf0357015b2f04b6f34d583bddf29a8eeed5200fab1f9a9,101116495589814092066733951343653060606472738338395277187135456746928937922005,lal-rso-bil-2025-11-01-draw,No,lal-rso-bil-2025-11-01-draw-No,Market lal-rso-bil-2025-11-01-draw (No),0.66,0.7,"[{""price"":""0.01"",""size"":""997""},{""price"":""0.62"",""size"":""2970""},{""price"":""0.63"",""size"":""3966""},{""price"":""0.64"",""size"":""4267""},{""price"":""0.65"",""size"":""1497""},{""price"":""0.66"",""size"":""497""}]","[{""price"":""0.74"",""size"":""3489""},{""price"":""0.73"",""size"":""4444""},{""price"":""0.72"",""size"":""5041.13""},{""price"":""0.71"",""size"":""1288""},{""price"":""0.7"",""size"":""987.46""}]"
2025-11-01T17:33:19.087339+00:00,2025-11-01T19:33:19.087456+02:00,0xd6da11ed30db8270e4d2a9e2d045ae786476e2add7b0be4453b1d596df0f15c7,95805239335709942265008235218348142286106770782120829048524088134550892374490,lal-rso-bil-2025-11-01-total-2pt5,Over,lal-rso-bil-2025-11-01-total-2pt5-Over,Market lal-rso-bil-2025-11-01-total-2pt5 (Over),0.33,0.38,"[{""price"":""0.31"",""size"":""551""},{""price"":""0.32"",""size"":""890.36""},{""price"":""0.33"",""size"":""5.07""}]","[{""price"":""0.4"",""size"":""494.5""},{""price"":""0.39"",""size"":""716.67""},{""price"":""0.38"",""size"":""20""}]"
2025-11-01T17:33:19.090147+00:00,2025-11-01T19:33:19.090171+02:00,0xd6da11ed30db8270e4d2a9e2d045ae786476e2add7b0be4453b1d596df0f15c7,15915163742975976919991309081012544312701158066388487001011257940392437185716,lal-rso-bil-2025-11-01-total-2pt5,Under,lal-rso-bil-2025-11-01-total-2pt5-Under,Market lal-rso-bil-2025-11-01-total-2pt5 (Under),0.62,0.67,"[{""price"":""0.6"",""size"":""494.5""},{""price"":""0.61"",""size"":""716.67""},{""price"":""0.62"",""size"":""20""}]","[{""price"":""0.69"",""size"":""551""},{""price"":""0.68"",""size"":""890.36""},{""price"":""0.67"",""size"":""5.07""}]"
